176,15,2022-2023,1,0,0
177,15,2022-2023,1,0,0
178,15,2022-2023,0,0,0
179,15,2022-2023,0,0,0
180,15,2022-2023,0,0,0
181,15,2022-2023,0,0,0
182,15,2022-2023,0,0,0
183,15,2022-2023,0,0,0
184,15,2022-2023,0,0,0
185,19,2022-2023,21,0,0
186,19,2022-2023,21,5,2
187,19,2022-2023,21,3,4
188,19,2022-2023,20,0,2
189,19,2022-2023,20,3,0
190,19,2022-2023,19,13,3
191,19,2022-2023,21,2,1
192,19,2022-2023,13,0,0
193,19,2022-2023,21,3,2
194,19,2022-2023,11,1,1
195,19,2022-2023,21,4,2
196,19,2022-2023,13,0,0
197,19,2022-2023,10,0,0
198,19,2022-2023,13,0,0
199,19,2022-2023,8,0,0
200,19,2022-2023,7,0,0
201,19,2022-2023,12,0,1
202,19,2022-2023,12,0,0
203,19,2022-2023,9,0,1
204,19,2022-2023,11,0,0
205,19,2022-2023,9,0,0
206,19,2022-2023,5,0,0
207,19,2022-2023,2,0,0
208,19,2022-2023,4,0,0
209,19,2022-2023,1,0,0
210,19,2022-2023,0,0,0
211,19,2022-2023,0,0,0
212,19,2022-2023,0,0,0
213,19,2022-2023,0,0,0
214,19,2022-2023,0,0,0
215,19,2022-2023,0,0,0
216,19,2022-2023,0,0,0
217,18,2022-2023,22,1,0
218,18,2022-2023,22,2,5
219,18,2022-2023,21,3,0
220,18,2022-2023,21,4,1
221,18,2022-2023,21,2,1
222,18,2022-2023,20,0,0
223,18,2022-2023,19,0,0
224,18,2022-2023,18,11,1
225,18,2022-2023,16,0,4
226,18,2022-2023,15,2,2
227,18,2022-2023,14,1,0
228,18,2022-2023,14,1,0
229,18,2022-2023,12,0,3
230,18,2022-2023,14,1,0
231,18,2022-2023,12,1,0
232,18,2022-2023,13,0,0
233,18,2022-2023,2,0,0
234,18,2022-2023,3,0,0
235,18,2022-2023,22,0,0
236,18,2022-2023,6,0,1
237,18,2022-2023,3,0,0
238,18,2022-2023,4,0,0
239,18,2022-2023,4,0,0
240,18,2022-2023,2,0,0
241,18,2022-2023,3,0,0
242,18,2022-2023,4,0,0
243,18,2022-2023,1,0,0
244,18,2022-2023,0,0,0
245,18,2022-2023,0,0,0
246,18,2022-2023,0,0,0
247,18,2022-2023,0,0,0
248,18,2022-2023,0,0,0
249,9,2022-2023,20,3,2
250,9,2022-2023,19,0,2
251,9,2022-2023,20,5,1
252,9,2022-2023,19,0,2
253,9,2022-2023,18,2,0
254,9,2022-2023,16,4,2
255,9,2022-2023,13,0,0
256,9,2022-2023,14,2,0
257,9,2022-2023,14,0,0
258,9,2022-2023,12,0,0
259,9,2022-2023,18,0,0
260,9,2022-2023,19,1,1
261,9,2022-2023,9,0,0
262,9,2022-2023,9,1,1
263,9,2022-2023,15,0,1
264,9,2022-2023,16,1,1
265,9,2022-2023,11,0,1
266,9,2022-2023,11,1,0
267,9,2022-2023,10,1,1
268,9,2022-2023,5,0,0
269,9,2022-2023,4,0,0
270,9,2022-2023,3,0,0
271,9,2022-2023,12,1,0
272,9,2022-2023,2,0,0
273,9,2022-2023,2,0,0
274,9,2022-2023,8,0,0
275,9,2022-2023,1,0,0
276,9,2022-2023,2,0,0
277,9,2022-2023,1,0,0
278,9,2022-2023,1,0,0
279,9,2022-2023,1,0,0
280,9,2022-2023,1,0,0
281,9,2022-2023,0,0,0
282,9,2022-2023,0,0,0
283,9,2022-2023,0,0,0
284,9,2022-2023,0,0,0
285,9,2022-2023,0,0,0
286,9,2022-2023,0,0,0
287,6,2022-2023,20,0,1
288,6,2022-2023,20,7,4
289,6,2022-2023,17,2,0
290,6,2022-2023,20,1,1
291,6,2022-2023,18,0,5
292,6,2022-2023,18,0,0
293,6,2022-2023,14,0,0
294,6,2022-2023,20,1,1
295,6,2022-2023,17,0,0
296,6,2022-2023,15,5,2
297,6,2022-2023,13,7,3
298,6,2022-2023,17,0,0
299,6,2022-2023,9,0,0
300,6,2022-2023,8,3,2
301,6,2022-2023,14,0,1
302,6,2022-2023,13,0,3
303,6,2022-2023,5,0,0
304,6,2022-2023,11,2,0
305,6,2022-2023,8,1,0
306,6,2022-2023,3,0,0
307,6,2022-2023,6,0,0
308,6,2022-2023,4,0,1
309,6,2022-2023,5,1,0
310,6,2022-2023,6,0,0
311,6,2022-2023,2,0,0
312,6,2022-2023,2,0,0
313,6,2022-2023,1,0,0
314,6,2022-2023,0,0,0
315,6,2022-2023,0,0,0
316,6,2022-2023,0,0,0
317,6,2022-2023,0,0,0
318,6,2022-2023,0,0,0
319,6,2022-2023,0,0,0
320,6,2022-2023,0,0,0
321,8,2022-2023,21,0,0
322,8,2022-2023,19,0,1
323,8,2022-2023,19,0,0
324,8,2022-2023,20,5,4
325,8,2022-2023,20,4,2
326,8,2022-2023,20,2,4
327,8,2022-2023,18,2,2
328,8,2022-2023,17,0,1
329,8,2022-2023,15,0,1
330,8,2022-2023,15,1,0
331,8,2022-2023,21,3,0
332,8,2022-2023,17,1,0
333,8,2022-2023,17,0,0
334,8,2022-2023,18,6,0
335,8,2022-2023,18,0,0
336,8,2022-2023,12,0,0
337,8,2022-2023,3,0,0
338,8,2022-2023,2,0,0
339,8,2022-2023,3,0,0
340,8,2022-2023,4,0,0
341,8,2022-2023,3,0,0
342,8,2022-2023,3,0,0
343,8,2022-2023,6,0,0
344,8,2022-2023,2,0,0
345,8,2022-2023,1,0,0
346,8,2022-2023,0,0,0
347,8,2022-2023,0,0,0
348,8,2022-2023,0,0,0
349,8,2022-2023,0,0,0
350,8,2022-2023,0,0,0
351,8,2022-2023,0,0,0
352,17,2022-2023,21,0,0
353,17,2022-2023,20,0,0
354,17,2022-2023,19,6,2
355,17,2022-2023,19,0,2
356,17,2022-2023,21,3,3
357,17,2022-2023,21,1,0
358,17,2022-2023,17,1,0
359,17,2022-2023,21,1,1
360,17,2022-2023,19,0,2
361,17,2022-2023,16,0,0
362,17,2022-2023,20,2,4
363,17,2022-2023,15,0,0
364,17,2022-2023,19,3,2
365,17,2022-2023,17,1,0
366,17,2022-2023,7,0,0
367,17,2022-2023,15,0,0
368,17,2022-2023,11,0,0
369,17,2022-2023,3,0,0
370,17,2022-2023,4,0,0
371,17,2022-2023,3,0,0
372,17,2022-2023,1,0,0
373,17,2022-2023,1,0,0
374,17,2022-2023,1,0,0
375,17,2022-2023,0,0,0
376,17,2022-2023,0,0,0
377,17,2022-2023,0,0,0
378,17,2022-2023,0,0,0
379,17,2022-2023,0,0,0
380,17,2022-2023,0,0,0
381,17,2022-2023,0,0,0
382,17,2022-2023,0,0,0
383,17,2022-2023,0,0,0
384,17,2022-2023,0,0,0
385,16,2022-2023,21,5,2
386,16,2022-2023,18,0,0
387,16,2022-2023,18,2,4
388,16,2022-2023,17,0,0
389,16,2022-2023,18,0,1
390,16,2022-2023,17,0,0
391,16,2022-2023,21,0,0
392,16,2022-2023,16,0,0
393,16,2022-2023,13,0,0
394,16,2022-2023,13,1,0
395,16,2022-2023,12,0,0
396,16,2022-2023,14,0,0
397,16,2022-2023,16,4,0
398,16,2022-2023,12,1,0
399,16,2022-2023,13,0,0
400,16,2022-2023,7,0,1
401,16,2022-2023,10,0,0
402,16,2022-2023,13,1,0
403,16,2022-2023,10,1,1
404,16,2022-2023,2,0,0
405,16,2022-2023,2,0,0
406,16,2022-2023,2,0,0
407,16,2022-2023,8,0,0
408,16,2022-2023,14,1,0
409,16,2022-2023,3,0,0
410,16,2022-2023,2,0,0
411,16,2022-2023,1,0,0
412,16,2022-2023,2,0,0
413,16,2022-2023,1,0,0
414,16,2022-2023,1,0,0
415,16,2022-2023,1,0,0
416,16,2022-2023,0,0,0
417,16,2022-2023,0,0,0
